CustomerID,CustomerSegment,CardVariant,City,State
C027846,Affluent,Platinum,Ahmedabad,Gujarat
C027848,Affluent,SmartEarn,Bengaluru,Karnataka
C027849,Affluent,SmartEarn,Hyderabad,Telangana
C027850,Premium,Platinum,Hyderabad,Telangana
C027853,Upper Middle,Platinum,Bengaluru,Karnataka
C027856,Affluent,Travel Platinum,Delhi,Delhi
C027858,Affluent,Gold,Mumbai,Maharashtra
C027861,Affluent,SmartEarn,Bengaluru,Karnataka
C027862,Premium,Platinum,Hyderabad,Telangana
C027866,Upper Middle,SmartEarn,Mumbai,Maharashtra
C027869,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C027870,Affluent,Membership Rewards,Chennai,Tamil Nadu
C027872,Affluent,Platinum,Mumbai,Maharashtra
C027876,Upper Middle,SmartEarn,Gurugram,Haryana
C027877,Premium,Membership Rewards,Chennai,Tamil Nadu
C027883,Affluent,Platinum,Bengaluru,Karnataka
C027886,Affluent,Travel Platinum,Kolkata,West Bengal
C027891,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C027894,Upper Middle,Platinum,Delhi,Delhi
C027897,Affluent,SmartEarn,Delhi,Delhi
C027898,Affluent,Membership Rewards,Delhi,Delhi
C027900,Premium,Travel Platinum,Hyderabad,Telangana
C027902,Affluent,Platinum,Delhi,Delhi
C027905,Affluent,Platinum,Mumbai,Maharashtra
C027908,Affluent,Gold,Chennai,Tamil Nadu
C027909,Affluent,SmartEarn,Bengaluru,Karnataka
C027910,Upper Middle,Travel Platinum,Ahmedabad,Gujarat
C027913,Upper Middle,SmartEarn,Mumbai,Maharashtra
C027915,Affluent,Travel Platinum,Chennai,Tamil Nadu
C027917,Affluent,Membership Rewards,Mumbai,Maharashtra
C027919,Premium,Gold,Chennai,Tamil Nadu
C027920,Affluent,Membership Rewards,Mumbai,Maharashtra
C027927,Premium,Membership Rewards,Bengaluru,Karnataka
C027930,Affluent,Platinum,Pune,Maharashtra
C027932,Upper Middle,Travel Platinum,Bengaluru,Karnataka
C027935,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C027936,Upper Middle,Membership Rewards,Bengaluru,Karnataka
C027937,Premium,Membership Rewards,Bengaluru,Karnataka
C027938,Upper Middle,Travel Platinum,Chennai,Tamil Nadu
C027940,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C027941,Premium,Membership Rewards,Pune,Maharashtra
C027943,Affluent,Corporate,Kolkata,West Bengal
C027944,Premium,Travel Platinum,Kolkata,West Bengal
C027945,Upper Middle,Platinum,Bengaluru,Karnataka
C027946,Affluent,Gold,Mumbai,Maharashtra
C027947,Affluent,Membership Rewards,Mumbai,Maharashtra
C027948,Upper Middle,Membership Rewards,Kolkata,West Bengal
C027949,Premium,Membership Rewards,Chennai,Tamil Nadu
C027957,Affluent,Gold,Mumbai,Maharashtra
C027959,Premium,Membership Rewards,Hyderabad,Telangana
C027963,Premium,Travel Platinum,Bengaluru,Karnataka
C027966,Premium,Platinum,Pune,Maharashtra
C027967,Premium,Platinum,Mumbai,Maharashtra
C027968,Mass Affluent,Gold,Mumbai,Maharashtra
C027969,Upper Middle,Gold,Delhi,Delhi
C027970,Upper Middle,Gold,Jaipur,Rajasthan
C027971,Premium,Corporate,Hyderabad,Telangana
C027972,Affluent,SmartEarn,Kolkata,West Bengal
C027974,Upper Middle,Platinum,Bengaluru,Karnataka
C027975,Mass Affluent,Membership Rewards,Bengaluru,Karnataka
C027976,Premium,Corporate,Bengaluru,Karnataka
C027977,Upper Middle,Travel Platinum,Chennai,Tamil Nadu
C027978,Affluent,Corporate,Bengaluru,Karnataka
C027980,Affluent,Platinum,Hyderabad,Telangana
C027982,Affluent,Membership Rewards,Bengaluru,Karnataka
C027983,Upper Middle,SmartEarn,Bengaluru,Karnataka
C027984,Affluent,Gold,Delhi,Delhi
C027985,Premium,Membership Rewards,Gurugram,Haryana
C027988,Upper Middle,Platinum,Mumbai,Maharashtra
C027990,Mass Affluent,SmartEarn,Mumbai,Maharashtra
C027992,Affluent,Platinum,Kolkata,West Bengal
C027995,Premium,SmartEarn,Bengaluru,Karnataka
C027998,Premium,Platinum,Bengaluru,Karnataka
C027999,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C028001,Affluent,SmartEarn,Delhi,Delhi
C028004,Premium,Platinum,Mumbai,Maharashtra
C028006,Affluent,Gold,Mumbai,Maharashtra
C028007,Upper Middle,SmartEarn,Mumbai,Maharashtra
C028008,Upper Middle,SmartEarn,Mumbai,Maharashtra
C028009,Premium,Membership Rewards,Hyderabad,Telangana
C028010,Affluent,Travel Platinum,Mumbai,Maharashtra
C028011,Affluent,Membership Rewards,Pune,Maharashtra
C028015,Affluent,SmartEarn,Mumbai,Maharashtra
C028016,Upper Middle,Corporate,Delhi,Delhi
C028017,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C028018,Affluent,Travel Platinum,Mumbai,Maharashtra
C028019,Upper Middle,Membership Rewards,Hyderabad,Telangana
C028021,Premium,Gold,Delhi,Delhi
C028025,Premium,SmartEarn,Gurugram,Haryana
C028026,Premium,Gold,Mumbai,Maharashtra
C028028,Upper Middle,SmartEarn,Mumbai,Maharashtra
C028030,Affluent,Platinum,Mumbai,Maharashtra
C028031,Affluent,Gold,Mumbai,Maharashtra
C028033,Premium,Platinum,Mumbai,Maharashtra
C028034,Affluent,Corporate,Delhi,Delhi
C028035,Mass Affluent,Gold,Delhi,Delhi
C028038,Upper Middle,Gold,Mumbai,Maharashtra
C028042,Premium,Travel Platinum,Chennai,Tamil Nadu
C028043,Premium,Corporate,Delhi,Delhi
C028044,Upper Middle,Travel Platinum,Hyderabad,Telangana
C028045,Upper Middle,Travel Platinum,Chennai,Tamil Nadu
C028047,Premium,Membership Rewards,Mumbai,Maharashtra
C028049,Affluent,Gold,Chennai,Tamil Nadu
C028050,Premium,SmartEarn,Mumbai,Maharashtra
C028051,Affluent,SmartEarn,Hyderabad,Telangana
C028054,Mass Affluent,Gold,Hyderabad,Telangana
C028055,Upper Middle,Gold,Pune,Maharashtra
C028056,Upper Middle,SmartEarn,Mumbai,Maharashtra
C028057,Upper Middle,Travel Platinum,Chennai,Tamil Nadu
C028058,Upper Middle,SmartEarn,Mumbai,Maharashtra
C028059,Affluent,Gold,Hyderabad,Telangana
C028061,Premium,SmartEarn,Ahmedabad,Gujarat
C028062,Premium,Membership Rewards,Delhi,Delhi
C028063,Premium,Membership Rewards,Delhi,Delhi
C028064,Mass Affluent,Platinum,Delhi,Delhi
C028066,Premium,Gold,Hyderabad,Telangana
C028067,Mass Affluent,Travel Platinum,Delhi,Delhi
C028069,Upper Middle,Gold,Chennai,Tamil Nadu
C028070,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C028073,Affluent,Corporate,Delhi,Delhi
C028076,Affluent,Membership Rewards,Mumbai,Maharashtra
C028077,Affluent,Membership Rewards,Delhi,Delhi
C028079,Premium,Platinum,Jaipur,Rajasthan
C028080,Upper Middle,Travel Platinum,Mumbai,Maharashtra
C028081,Premium,Membership Rewards,Pune,Maharashtra
C028082,Affluent,SmartEarn,Chennai,Tamil Nadu
C028083,Affluent,Membership Rewards,Mumbai,Maharashtra
C028085,Affluent,Membership Rewards,Pune,Maharashtra
C028086,Affluent,Travel Platinum,Mumbai,Maharashtra
C028087,Upper Middle,Travel Platinum,Delhi,Delhi
C028089,Affluent,Travel Platinum,Jaipur,Rajasthan
C028093,Upper Middle,Platinum,Mumbai,Maharashtra
C028095,Premium,Platinum,Bengaluru,Karnataka
C028097,Premium,Corporate,Mumbai,Maharashtra
C028098,Premium,Platinum,Chennai,Tamil Nadu
C028099,Affluent,Travel Platinum,Pune,Maharashtra
C028105,Premium,Membership Rewards,Mumbai,Maharashtra
C028111,Mass Affluent,Gold,Bengaluru,Karnataka
C028112,Premium,Gold,Mumbai,Maharashtra
C028114,Premium,Gold,Mumbai,Maharashtra
C028116,Premium,SmartEarn,Kolkata,West Bengal
C028117,Premium,SmartEarn,Bengaluru,Karnataka
C028118,Premium,Membership Rewards,Delhi,Delhi
C028119,Affluent,Travel Platinum,Kolkata,West Bengal
C028121,Premium,Travel Platinum,Bengaluru,Karnataka
C028124,Affluent,Membership Rewards,Hyderabad,Telangana
C028126,Premium,SmartEarn,Mumbai,Maharashtra
C028129,Upper Middle,Gold,Hyderabad,Telangana
C028130,Upper Middle,SmartEarn,Bengaluru,Karnataka
C028133,Upper Middle,Travel Platinum,Chennai,Tamil Nadu
C028135,Affluent,SmartEarn,Mumbai,Maharashtra
C028136,Affluent,Platinum,Ahmedabad,Gujarat
C028138,Upper Middle,Gold,Mumbai,Maharashtra
C028139,Premium,Membership Rewards,Mumbai,Maharashtra
C028140,Premium,Corporate,Bengaluru,Karnataka
C028144,Mass Affluent,Platinum,Bengaluru,Karnataka
C028145,Affluent,Platinum,Delhi,Delhi
C028146,Premium,SmartEarn,Bengaluru,Karnataka
C028147,Premium,SmartEarn,Kolkata,West Bengal
C028149,Mass Affluent,Membership Rewards,Chennai,Tamil Nadu
C028151,Premium,Corporate,Pune,Maharashtra
C028152,Affluent,Gold,Chennai,Tamil Nadu
C028153,Upper Middle,Membership Rewards,Hyderabad,Telangana
C028154,Upper Middle,Gold,Pune,Maharashtra
C028155,Affluent,SmartEarn,Hyderabad,Telangana
C028158,Affluent,SmartEarn,Mumbai,Maharashtra
C028160,Upper Middle,SmartEarn,Bengaluru,Karnataka
C028161,Affluent,Gold,Bengaluru,Karnataka
C028162,Affluent,Travel Platinum,Kolkata,West Bengal
C028165,Premium,Travel Platinum,Hyderabad,Telangana
C028167,Affluent,Travel Platinum,Delhi,Delhi
C028169,Affluent,SmartEarn,Pune,Maharashtra
C028171,Premium,Platinum,Mumbai,Maharashtra
C028174,Affluent,Corporate,Delhi,Delhi
C028177,Premium,Platinum,Bengaluru,Karnataka
C028181,Premium,Gold,Chennai,Tamil Nadu
C028182,Premium,Membership Rewards,Bengaluru,Karnataka
C028183,Premium,Corporate,Delhi,Delhi
C028184,Upper Middle,Travel Platinum,Hyderabad,Telangana
C028185,Affluent,Platinum,Pune,Maharashtra
C028187,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C028189,Premium,Corporate,Bengaluru,Karnataka
C028190,Affluent,Travel Platinum,Bengaluru,Karnataka
C028193,Premium,Gold,Pune,Maharashtra
C028195,Affluent,Platinum,Delhi,Delhi
C028198,Affluent,Membership Rewards,Hyderabad,Telangana
C028201,Premium,Gold,Mumbai,Maharashtra
C028204,Affluent,Membership Rewards,Bengaluru,Karnataka
C028205,Affluent,Membership Rewards,Ahmedabad,Gujarat
C028207,Affluent,Travel Platinum,Jaipur,Rajasthan
C028210,Affluent,Membership Rewards,Pune,Maharashtra
C028212,Premium,Gold,Mumbai,Maharashtra
C028214,Affluent,Travel Platinum,Mumbai,Maharashtra
C028215,Premium,Gold,Ahmedabad,Gujarat
C028219,Affluent,Membership Rewards,Mumbai,Maharashtra
C028220,Premium,Membership Rewards,Mumbai,Maharashtra
C028221,Premium,Gold,Bengaluru,Karnataka
C028222,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C028224,Affluent,Platinum,Bengaluru,Karnataka
C028225,Affluent,Gold,Delhi,Delhi
C028227,Mass Affluent,Gold,Chennai,Tamil Nadu
C028228,Upper Middle,Corporate,Bengaluru,Karnataka
C028229,Affluent,Platinum,Pune,Maharashtra
C028232,Premium,Membership Rewards,Mumbai,Maharashtra
C028233,Premium,Travel Platinum,Mumbai,Maharashtra
C028234,Premium,Gold,Chennai,Tamil Nadu
C028235,Premium,Corporate,Hyderabad,Telangana
C028236,Premium,SmartEarn,Mumbai,Maharashtra
C028237,Upper Middle,Membership Rewards,Hyderabad,Telangana
C028238,Premium,SmartEarn,Bengaluru,Karnataka
C028242,Premium,SmartEarn,Bengaluru,Karnataka
C028244,Affluent,Platinum,Hyderabad,Telangana
C028245,Affluent,Gold,Ahmedabad,Gujarat
C028246,Premium,Gold,Delhi,Delhi
C028248,Affluent,Travel Platinum,Mumbai,Maharashtra
C028249,Mass Affluent,Membership Rewards,Hyderabad,Telangana
C028251,Premium,Corporate,Kolkata,West Bengal
C028252,Upper Middle,Gold,Hyderabad,Telangana
C028256,Premium,Platinum,Gurugram,Haryana
C028260,Premium,Corporate,Mumbai,Maharashtra
C028263,Premium,Gold,Mumbai,Maharashtra
C028267,Affluent,SmartEarn,Bengaluru,Karnataka
C028270,Affluent,Travel Platinum,Mumbai,Maharashtra
C028271,Premium,Gold,Delhi,Delhi
C028272,Affluent,Gold,Pune,Maharashtra
C028273,Premium,SmartEarn,Bengaluru,Karnataka
C028277,Affluent,Membership Rewards,Delhi,Delhi
C028278,Premium,Corporate,Kolkata,West Bengal
C028279,Mass Affluent,SmartEarn,Bengaluru,Karnataka
C028281,Affluent,Gold,Bengaluru,Karnataka
C028283,Affluent,Corporate,Pune,Maharashtra
C028285,Affluent,Travel Platinum,Delhi,Delhi
C028288,Upper Middle,Gold,Chennai,Tamil Nadu
C028294,Premium,Travel Platinum,Hyderabad,Telangana
C028295,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C028296,Affluent,Platinum,Chennai,Tamil Nadu
C028297,Premium,Travel Platinum,Mumbai,Maharashtra
C028301,Upper Middle,Gold,Mumbai,Maharashtra
C028304,Premium,Travel Platinum,Pune,Maharashtra
C028305,Affluent,Membership Rewards,Kolkata,West Bengal
C028306,Affluent,SmartEarn,Mumbai,Maharashtra
C028308,Upper Middle,Gold,Mumbai,Maharashtra
C028309,Premium,Membership Rewards,Pune,Maharashtra
C028312,Premium,Platinum,Pune,Maharashtra
C028315,Upper Middle,Membership Rewards,Kolkata,West Bengal
C028318,Premium,Platinum,Chennai,Tamil Nadu
C028319,Premium,Platinum,Hyderabad,Telangana
C028320,Mass Affluent,Gold,Delhi,Delhi
C028324,Upper Middle,Membership Rewards,Gurugram,Haryana
C028326,Mass Affluent,Gold,Hyderabad,Telangana
C028329,Premium,Membership Rewards,Mumbai,Maharashtra
C028331,Affluent,Gold,Delhi,Delhi
C028334,Affluent,Membership Rewards,Chennai,Tamil Nadu
C028335,Affluent,Travel Platinum,Mumbai,Maharashtra
C028336,Upper Middle,Corporate,Delhi,Delhi
C028339,Upper Middle,Membership Rewards,Gurugram,Haryana
C028342,Mass Affluent,Membership Rewards,Bengaluru,Karnataka
C028345,Affluent,Gold,Chennai,Tamil Nadu
C028346,Affluent,SmartEarn,Hyderabad,Telangana
C028347,Affluent,Platinum,Kolkata,West Bengal
C028348,Upper Middle,Platinum,Delhi,Delhi
C028349,Affluent,Platinum,Bengaluru,Karnataka
C028350,Affluent,Membership Rewards,Chennai,Tamil Nadu
C028353,Mass Affluent,Travel Platinum,Delhi,Delhi
C028354,Premium,SmartEarn,Bengaluru,Karnataka
C028357,Affluent,Gold,Bengaluru,Karnataka
C028360,Upper Middle,SmartEarn,Chennai,Tamil Nadu
C028362,Premium,Travel Platinum,Mumbai,Maharashtra
C028365,Premium,Travel Platinum,Chennai,Tamil Nadu
C028368,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C028369,Affluent,Corporate,Bengaluru,Karnataka
C028372,Upper Middle,Travel Platinum,Delhi,Delhi
C028373,Affluent,Platinum,Delhi,Delhi
C028374,Upper Middle,Gold,Bengaluru,Karnataka
C028377,Premium,Gold,Bengaluru,Karnataka
C028378,Premium,Membership Rewards,Ahmedabad,Gujarat
C028380,Premium,Platinum,Hyderabad,Telangana
C028386,Affluent,Gold,Mumbai,Maharashtra
C028387,Premium,Corporate,Delhi,Delhi
C028388,Upper Middle,Corporate,Delhi,Delhi
C028389,Upper Middle,SmartEarn,Bengaluru,Karnataka
C028390,Premium,SmartEarn,Mumbai,Maharashtra
C028392,Affluent,Platinum,Chennai,Tamil Nadu
C028393,Affluent,SmartEarn,Hyderabad,Telangana
C028394,Affluent,Platinum,Pune,Maharashtra
C028395,Mass Affluent,Gold,Gurugram,Haryana
C028396,Premium,Platinum,Kolkata,West Bengal
C028397,Premium,Gold,Delhi,Delhi
C028398,Premium,Membership Rewards,Kolkata,West Bengal
C028399,Premium,SmartEarn,Delhi,Delhi
C028400,Affluent,SmartEarn,Gurugram,Haryana
C028406,Premium,Platinum,Hyderabad,Telangana
C028407,Premium,Travel Platinum,Gurugram,Haryana
C028410,Affluent,Gold,Jaipur,Rajasthan
C028412,Premium,Membership Rewards,Bengaluru,Karnataka
C028413,Affluent,Platinum,Mumbai,Maharashtra
C028415,Affluent,Membership Rewards,Bengaluru,Karnataka
C028419,Upper Middle,Platinum,Hyderabad,Telangana
C028421,Upper Middle,Platinum,Hyderabad,Telangana
C028425,Affluent,SmartEarn,Mumbai,Maharashtra
C028426,Affluent,Membership Rewards,Mumbai,Maharashtra
C028428,Premium,Gold,Bengaluru,Karnataka
C028429,Affluent,Gold,Pune,Maharashtra
C028430,Premium,Travel Platinum,Bengaluru,Karnataka
C028431,Affluent,Gold,Bengaluru,Karnataka
C028432,Premium,Gold,Bengaluru,Karnataka
C028435,Premium,Gold,Mumbai,Maharashtra
C028436,Affluent,Membership Rewards,Gurugram,Haryana
C028437,Upper Middle,Gold,Mumbai,Maharashtra
C028438,Premium,SmartEarn,Delhi,Delhi
C028441,Affluent,Gold,Bengaluru,Karnataka
C028442,Upper Middle,Gold,Gurugram,Haryana
C028448,Mass Affluent,SmartEarn,Kolkata,West Bengal
C028449,Mass Affluent,Gold,Chennai,Tamil Nadu
C028451,Affluent,Corporate,Pune,Maharashtra
C028453,Affluent,Travel Platinum,Mumbai,Maharashtra
C028454,Premium,Gold,Pune,Maharashtra
C028460,Affluent,Platinum,Chennai,Tamil Nadu
C028463,Affluent,Gold,Chennai,Tamil Nadu
C028465,Affluent,Platinum,Pune,Maharashtra
C028466,Affluent,Travel Platinum,Mumbai,Maharashtra
C028468,Affluent,SmartEarn,Bengaluru,Karnataka
C028470,Affluent,Travel Platinum,Kolkata,West Bengal
C028471,Affluent,Corporate,Chennai,Tamil Nadu
C028472,Premium,Membership Rewards,Ahmedabad,Gujarat
C028474,Upper Middle,Platinum,Kolkata,West Bengal
C028482,Upper Middle,Travel Platinum,Pune,Maharashtra
C028483,Affluent,Membership Rewards,Delhi,Delhi
C028488,Premium,Travel Platinum,Bengaluru,Karnataka
C028489,Premium,Travel Platinum,Bengaluru,Karnataka
C028490,Premium,Platinum,Pune,Maharashtra
C028496,Upper Middle,Gold,Delhi,Delhi
C028498,Upper Middle,Travel Platinum,Hyderabad,Telangana
C028499,Premium,Gold,Hyderabad,Telangana
C028500,Premium,Gold,Bengaluru,Karnataka
C028501,Premium,Platinum,Hyderabad,Telangana
C028502,Upper Middle,Platinum,Delhi,Delhi
C028503,Upper Middle,Platinum,Mumbai,Maharashtra
C028507,Premium,Gold,Delhi,Delhi
C028508,Premium,Gold,Bengaluru,Karnataka
C028509,Premium,Gold,Delhi,Delhi
C028511,Affluent,Platinum,Bengaluru,Karnataka
C028512,Affluent,Gold,Mumbai,Maharashtra
C028514,Upper Middle,Gold,Delhi,Delhi
C028516,Affluent,Corporate,Chennai,Tamil Nadu
C028517,Premium,Platinum,Pune,Maharashtra
C028520,Premium,Travel Platinum,Mumbai,Maharashtra
C028521,Premium,Membership Rewards,Pune,Maharashtra
C028523,Upper Middle,Corporate,Bengaluru,Karnataka
C028524,Upper Middle,Gold,Chennai,Tamil Nadu
C028526,Premium,SmartEarn,Chennai,Tamil Nadu
C028527,Upper Middle,Platinum,Pune,Maharashtra
C028528,Premium,Platinum,Bengaluru,Karnataka
C028529,Upper Middle,Corporate,Bengaluru,Karnataka
C028531,Upper Middle,Gold,Hyderabad,Telangana
C028533,Upper Middle,Membership Rewards,Delhi,Delhi
C028535,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C028537,Premium,Travel Platinum,Hyderabad,Telangana
C028538,Affluent,Travel Platinum,Delhi,Delhi
C028542,Affluent,Gold,Chennai,Tamil Nadu
C028543,Mass Affluent,Travel Platinum,Delhi,Delhi
C028544,Upper Middle,Travel Platinum,Hyderabad,Telangana
C028549,Mass Affluent,Gold,Hyderabad,Telangana
C028551,Premium,SmartEarn,Kolkata,West Bengal
C028553,Affluent,Platinum,Chennai,Tamil Nadu
C028555,Upper Middle,Gold,Chennai,Tamil Nadu
C028556,Affluent,SmartEarn,Bengaluru,Karnataka
C028557,Premium,Travel Platinum,Delhi,Delhi
C028558,Premium,Travel Platinum,Ahmedabad,Gujarat
C028560,Premium,Platinum,Hyderabad,Telangana
C028561,Affluent,Membership Rewards,Mumbai,Maharashtra
C028563,Upper Middle,Platinum,Delhi,Delhi
C028565,Affluent,Corporate,Pune,Maharashtra
C028567,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C028568,Affluent,Membership Rewards,Mumbai,Maharashtra
C028570,Premium,Travel Platinum,Pune,Maharashtra
C028571,Affluent,Corporate,Mumbai,Maharashtra
C028572,Affluent,SmartEarn,Hyderabad,Telangana
C028573,Upper Middle,Gold,Bengaluru,Karnataka
C028576,Upper Middle,Membership Rewards,Mumbai,Maharashtra
C028577,Premium,Gold,Pune,Maharashtra
C028579,Mass Affluent,Platinum,Delhi,Delhi
C028580,Affluent,SmartEarn,Kolkata,West Bengal
C028581,Affluent,SmartEarn,Bengaluru,Karnataka
C028582,Upper Middle,Membership Rewards,Chennai,Tamil Nadu
C028583,Premium,Travel Platinum,Chennai,Tamil Nadu
C028584,Upper Middle,SmartEarn,Hyderabad,Telangana
C028586,Premium,SmartEarn,Delhi,Delhi
C028587,Upper Middle,SmartEarn,Pune,Maharashtra
C028588,Mass Affluent,Gold,Mumbai,Maharashtra
C028589,Premium,Gold,Mumbai,Maharashtra
C028591,Premium,Corporate,Pune,Maharashtra
C028593,Affluent,SmartEarn,Pune,Maharashtra
C028596,Mass Affluent,Membership Rewards,Delhi,Delhi
C028599,Premium,Membership Rewards,Gurugram,Haryana
C028601,Premium,SmartEarn,Ahmedabad,Gujarat
C028602,Affluent,Gold,Chennai,Tamil Nadu
C028604,Affluent,SmartEarn,Hyderabad,Telangana
C028608,Affluent,Gold,Hyderabad,Telangana
C028609,Affluent,Gold,Hyderabad,Telangana
C028611,Affluent,Platinum,Delhi,Delhi
C028612,Premium,Gold,Hyderabad,Telangana
C028613,Mass Affluent,Platinum,Bengaluru,Karnataka
C028614,Affluent,Platinum,Mumbai,Maharashtra
C028615,Premium,Platinum,Bengaluru,Karnataka
C028616,Upper Middle,Corporate,Pune,Maharashtra
C028617,Affluent,Gold,Kolkata,West Bengal
C028621,Affluent,Platinum,Chennai,Tamil Nadu
C028627,Affluent,Corporate,Bengaluru,Karnataka
C028630,Affluent,Gold,Mumbai,Maharashtra
C028631,Upper Middle,Membership Rewards,Gurugram,Haryana
C028632,Premium,Travel Platinum,Bengaluru,Karnataka
C028635,Mass Affluent,Corporate,Bengaluru,Karnataka
C028640,Premium,Membership Rewards,Chennai,Tamil Nadu
C028641,Premium,Platinum,Mumbai,Maharashtra
C028644,Premium,Travel Platinum,Delhi,Delhi
C028646,Premium,Membership Rewards,Kolkata,West Bengal
C028647,Premium,Membership Rewards,Bengaluru,Karnataka
C028648,Premium,Membership Rewards,Bengaluru,Karnataka
C028651,Premium,Platinum,Chennai,Tamil Nadu
C028654,Premium,SmartEarn,Gurugram,Haryana
C028656,Affluent,Travel Platinum,Delhi,Delhi
C028657,Premium,Travel Platinum,Kolkata,West Bengal
C028658,Upper Middle,SmartEarn,Delhi,Delhi
C028659,Premium,Platinum,Chennai,Tamil Nadu
C028660,Affluent,Membership Rewards,Delhi,Delhi
C028661,Mass Affluent,Membership Rewards,Bengaluru,Karnataka
C028662,Upper Middle,Platinum,Pune,Maharashtra
C028663,Affluent,SmartEarn,Pune,Maharashtra
C028664,Affluent,Travel Platinum,Chennai,Tamil Nadu
C028667,Affluent,Platinum,Gurugram,Haryana
C028668,Premium,Platinum,Mumbai,Maharashtra
C028671,Premium,SmartEarn,Mumbai,Maharashtra
C028673,Affluent,Platinum,Mumbai,Maharashtra
C028676,Upper Middle,Platinum,Hyderabad,Telangana
C028677,Affluent,SmartEarn,Hyderabad,Telangana
C028679,Upper Middle,Platinum,Bengaluru,Karnataka
C028684,Premium,SmartEarn,Bengaluru,Karnataka
C028686,Upper Middle,SmartEarn,Gurugram,Haryana
C028688,Premium,Membership Rewards,Mumbai,Maharashtra
C028689,Premium,Membership Rewards,Mumbai,Maharashtra
C028691,Affluent,Membership Rewards,Hyderabad,Telangana
C028692,Affluent,Platinum,Mumbai,Maharashtra
C028693,Affluent,SmartEarn,Hyderabad,Telangana
C028694,Premium,Travel Platinum,Hyderabad,Telangana
C028695,Affluent,Travel Platinum,Bengaluru,Karnataka
C028697,Mass Affluent,SmartEarn,Delhi,Delhi
C028700,Affluent,Membership Rewards,Mumbai,Maharashtra
