TransactionID,TransactionDate,FY,Quarter,Month,FiscalMonthOrder,CalendarYear,MonthNo,CustomerID,CardNetwork,CardVariant,CustomerSegment,City,State,MerchantCategory,MerchantName,Channel,TransactionAmount_INR
T00429482,2026-02-02,FY25-26,Q4,Feb-26,11,2026,2,C015445,AmEx,SmartEarn,Upper Middle,Chennai,Tamil Nadu,E-commerce,Amazon India,Online,2502.0
T00198659,2025-10-15,FY25-26,Q3,Oct-25,7,2025,10,C007164,AmEx,Membership Rewards,Affluent,Delhi,Delhi,Travel,Akbar Travels,POS,12666.0
T00599070,2025-09-04,FY25-26,Q2,Sep-25,6,2025,9,C021538,AmEx,Membership Rewards,Affluent,Bengaluru,Karnataka,Luxury Retail,Lifestyle,POS,5186.0
T00079993,2025-08-25,FY25-26,Q2,Aug-25,5,2025,8,C002881,AmEx,Membership Rewards,Upper Middle,Delhi,Delhi,Healthcare,Fortis,POS,1409.0
T00554870,2025-09-01,FY25-26,Q2,Sep-25,6,2025,9,C019956,AmEx,Gold,Premium,Gurugram,Haryana,Healthcare,Apollo Pharmacy,Online,1433.0
T00638318,2025-04-28,FY25-26,Q1,Apr-25,1,2025,4,C022958,AmEx,Gold,Affluent,Hyderabad,Telangana,E-commerce,Myntra,Online,8140.0
T00099793,2025-10-20,FY25-26,Q3,Oct-25,7,2025,10,C003589,AmEx,Platinum,Premium,Hyderabad,Telangana,Entertainment,Netflix,Online,1368.0
T00575692,2025-06-22,FY25-26,Q1,Jun-25,3,2025,6,C020699,AmEx,Membership Rewards,Upper Middle,Bengaluru,Karnataka,Luxury Retail,Lifestyle,POS,3214.0
T00507848,2025-05-04,FY25-26,Q1,May-25,2,2025,5,C018264,AmEx,Platinum,Premium,Chennai,Tamil Nadu,Travel,Yatra,Online,14189.0
T00771462,2026-03-20,FY25-26,Q4,Mar-26,12,2026,3,C027723,AmEx,SmartEarn,Affluent,Delhi,Delhi,Dining,Starbucks,Online,892.0
T00060183,2025-04-17,FY25-26,Q1,Apr-25,1,2025,4,C002169,AmEx,SmartEarn,Affluent,Gurugram,Haryana,Electronics,Vijay Sales,Online,3398.0
T00789651,2025-09-22,FY25-26,Q2,Sep-25,6,2025,9,C028387,AmEx,Corporate,Premium,Delhi,Delhi,Hotels,Taj Hotels,Online,7716.0
T00007725,2025-09-26,FY25-26,Q2,Sep-25,6,2025,9,C000285,AmEx,Gold,Affluent,Bengaluru,Karnataka,Grocery,Blinkit,POS,2856.0
T00045186,2025-07-09,FY25-26,Q2,Jul-25,4,2025,7,C001631,AmEx,SmartEarn,Premium,Chennai,Tamil Nadu,Grocery,Blinkit,Online,460.0
T00035825,2025-11-22,FY25-26,Q3,Nov-25,8,2025,11,C001296,AmEx,Platinum,Affluent,Hyderabad,Telangana,Grocery,Reliance Fresh,POS,516.0
T00594002,2025-04-29,FY25-26,Q1,Apr-25,1,2025,4,C021362,AmEx,SmartEarn,Premium,Delhi,Delhi,Luxury Retail,Rolex Boutique,POS,3164.0
T00541771,2025-07-09,FY25-26,Q2,Jul-25,4,2025,7,C019489,AmEx,Platinum,Affluent,Pune,Maharashtra,Travel,Akbar Travels,POS,18246.0
T00430317,2025-11-03,FY25-26,Q3,Nov-25,8,2025,11,C015473,AmEx,Gold,Affluent,Mumbai,Maharashtra,E-commerce,Amazon India,Online,1732.0
T00077530,2026-01-28,FY25-26,Q4,Jan-26,10,2026,1,C002793,AmEx,Travel Platinum,Affluent,Delhi,Delhi,E-commerce,Myntra,Online,839.0
T00018280,2025-08-12,FY25-26,Q2,Aug-25,5,2025,8,C000664,AmEx,Gold,Premium,Delhi,Delhi,Dining,Zomato Dining,POS,3072.0
T00440514,2026-02-17,FY25-26,Q4,Feb-26,11,2026,2,C015847,AmEx,Membership Rewards,Mass Affluent,Chennai,Tamil Nadu,Travel,IRCTC,POS,1382.0
T00031875,2025-11-10,FY25-26,Q3,Nov-25,8,2025,11,C001149,AmEx,Gold,Upper Middle,Hyderabad,Telangana,Travel,Akbar Travels,POS,6234.0
T00736873,2025-11-14,FY25-26,Q3,Nov-25,8,2025,11,C026492,AmEx,Platinum,Affluent,Delhi,Delhi,Electronics,Vijay Sales,POS,3706.0
T00439373,2025-05-20,FY25-26,Q1,May-25,2,2025,5,C015805,AmEx,Platinum,Upper Middle,Gurugram,Haryana,E-commerce,Flipkart,POS,1559.0
T00063319,2025-06-29,FY25-26,Q1,Jun-25,3,2025,6,C002282,AmEx,Membership Rewards,Premium,Hyderabad,Telangana,Grocery,Blinkit,POS,1980.0
T00095828,2025-05-13,FY25-26,Q1,May-25,2,2025,5,C003448,AmEx,Corporate,Affluent,Gurugram,Haryana,Dining,Swiggy Dineout,Online,1856.0
T00246872,2025-06-11,FY25-26,Q1,Jun-25,3,2025,6,C008907,AmEx,Platinum,Mass Affluent,Bengaluru,Karnataka,Dining,Barbeque Nation,POS,1784.0
T00215962,2026-01-17,FY25-26,Q4,Jan-26,10,2026,1,C007793,AmEx,Corporate,Upper Middle,Mumbai,Maharashtra,Dining,Barbeque Nation,POS,1632.0
T00014448,2025-05-04,FY25-26,Q1,May-25,2,2025,5,C000528,AmEx,Gold,Premium,Mumbai,Maharashtra,Luxury Retail,Lifestyle,POS,7515.0
T00217970,2025-09-12,FY25-26,Q2,Sep-25,6,2025,9,C007867,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Dining,Barbeque Nation,POS,836.0
T00401744,2025-09-22,FY25-26,Q2,Sep-25,6,2025,9,C014442,AmEx,Membership Rewards,Affluent,Pune,Maharashtra,Travel,Yatra,POS,3725.0
T00554946,2026-02-17,FY25-26,Q4,Feb-26,11,2026,2,C019958,AmEx,Travel Platinum,Premium,Pune,Maharashtra,E-commerce,Amazon India,Online,997.0
T00562579,2025-06-05,FY25-26,Q1,Jun-25,3,2025,6,C020225,AmEx,Travel Platinum,Affluent,Bengaluru,Karnataka,Luxury Retail,Tata CLiQ Luxury,Online,1921.0
T00192483,2026-03-05,FY25-26,Q4,Mar-26,12,2026,3,C006944,AmEx,SmartEarn,Affluent,Ahmedabad,Gujarat,E-commerce,Myntra,POS,630.0
T00350730,2025-07-21,FY25-26,Q2,Jul-25,4,2025,7,C012619,AmEx,Travel Platinum,Premium,Delhi,Delhi,Travel,Yatra,Online,5190.0
T00720665,2025-11-22,FY25-26,Q3,Nov-25,8,2025,11,C025918,AmEx,Membership Rewards,Affluent,Delhi,Delhi,Dining,Starbucks,POS,868.0
T00135191,2025-09-27,FY25-26,Q2,Sep-25,6,2025,9,C004868,AmEx,Gold,Affluent,Mumbai,Maharashtra,E-commerce,Ajio,Online,7114.0
T00131278,2025-06-09,FY25-26,Q1,Jun-25,3,2025,6,C004728,AmEx,SmartEarn,Upper Middle,Pune,Maharashtra,Fuel,IndianOil,POS,504.0
T00861368,2025-09-09,FY25-26,Q2,Sep-25,6,2025,9,C030975,AmEx,SmartEarn,Premium,Kolkata,West Bengal,E-commerce,Ajio,Online,1008.0
T00435527,2025-10-06,FY25-26,Q3,Oct-25,7,2025,10,C015663,AmEx,Gold,Premium,Ahmedabad,Gujarat,E-commerce,Flipkart,POS,1670.0
T00628448,2025-10-24,FY25-26,Q3,Oct-25,7,2025,10,C022601,AmEx,Travel Platinum,Affluent,Hyderabad,Telangana,Hotels,ITC Hotels,Online,17106.0
T00587760,2026-01-15,FY25-26,Q4,Jan-26,10,2026,1,C021135,AmEx,Travel Platinum,Premium,Hyderabad,Telangana,Hotels,Marriott,Online,16470.0
T00395906,2025-04-12,FY25-26,Q1,Apr-25,1,2025,4,C014227,AmEx,Travel Platinum,Affluent,Ahmedabad,Gujarat,Education,Coursera,Online,4175.0
T00264840,2026-03-19,FY25-26,Q4,Mar-26,12,2026,3,C009544,AmEx,Platinum,Upper Middle,Bengaluru,Karnataka,Travel,IRCTC,POS,3405.0
T00765197,2025-09-15,FY25-26,Q2,Sep-25,6,2025,9,C027501,AmEx,Platinum,Premium,Mumbai,Maharashtra,Electronics,Croma,POS,10526.0
T00435953,2026-02-02,FY25-26,Q4,Feb-26,11,2026,2,C015679,AmEx,Gold,Mass Affluent,Mumbai,Maharashtra,Luxury Retail,Rolex Boutique,POS,4788.0
T00036048,2025-05-03,FY25-26,Q1,May-25,2,2025,5,C001305,AmEx,Corporate,Affluent,Hyderabad,Telangana,Healthcare,Fortis,POS,1553.0
T00164305,2025-10-06,FY25-26,Q3,Oct-25,7,2025,10,C005922,AmEx,Platinum,Affluent,Bengaluru,Karnataka,Hotels,ITC Hotels,Online,5508.0
T00372297,2026-02-18,FY25-26,Q4,Feb-26,11,2026,2,C013385,AmEx,Corporate,Affluent,Delhi,Delhi,E-commerce,Nykaa,Online,2344.0
T00666707,2025-12-13,FY25-26,Q3,Dec-25,9,2025,12,C023971,AmEx,Gold,Affluent,Chennai,Tamil Nadu,Fuel,HPCL,POS,1472.0
T00489873,2025-07-03,FY25-26,Q2,Jul-25,4,2025,7,C017620,AmEx,Travel Platinum,Upper Middle,Delhi,Delhi,Dining,Barbeque Nation,Online,2016.0
T00537360,2025-06-26,FY25-26,Q1,Jun-25,3,2025,6,C019330,AmEx,SmartEarn,Upper Middle,Kolkata,West Bengal,Luxury Retail,Rolex Boutique,POS,3422.0
T00540540,2025-07-26,FY25-26,Q2,Jul-25,4,2025,7,C019446,AmEx,Gold,Upper Middle,Mumbai,Maharashtra,Electronics,Vijay Sales,POS,3787.0
T00591107,2026-02-18,FY25-26,Q4,Feb-26,11,2026,2,C021257,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Dining,Zomato Dining,POS,2028.0
T00795232,2026-03-17,FY25-26,Q4,Mar-26,12,2026,3,C028589,AmEx,Gold,Premium,Mumbai,Maharashtra,Luxury Retail,Lifestyle,Online,16005.0
T00779221,2025-08-12,FY25-26,Q2,Aug-25,5,2025,8,C028008,AmEx,SmartEarn,Upper Middle,Mumbai,Maharashtra,Hotels,Taj Hotels,Online,2706.0
T00268997,2025-07-13,FY25-26,Q2,Jul-25,4,2025,7,C009695,AmEx,Gold,Premium,Chennai,Tamil Nadu,Entertainment,Netflix,Online,628.0
T00682373,2025-05-16,FY25-26,Q1,May-25,2,2025,5,C024540,AmEx,Platinum,Upper Middle,Hyderabad,Telangana,Grocery,Nature's Basket,POS,1156.0
T00013483,2025-09-05,FY25-26,Q2,Sep-25,6,2025,9,C000494,AmEx,Gold,Mass Affluent,Delhi,Delhi,Dining,Zomato Dining,POS,908.0
T00200909,2026-01-12,FY25-26,Q4,Jan-26,10,2026,1,C007244,AmEx,Platinum,Affluent,Kolkata,West Bengal,Luxury Retail,Shoppers Stop,POS,13787.0
T00866357,2025-11-03,FY25-26,Q3,Nov-25,8,2025,11,C031153,AmEx,Gold,Affluent,Chennai,Tamil Nadu,E-commerce,Amazon India,Online,2934.0
T00723821,2025-05-14,FY25-26,Q1,May-25,2,2025,5,C026029,AmEx,Membership Rewards,Upper Middle,Pune,Maharashtra,Dining,Starbucks,POS,3320.0
T00199903,2025-12-15,FY25-26,Q3,Dec-25,9,2025,12,C007207,AmEx,Platinum,Premium,Delhi,Delhi,Electronics,Reliance Digital,Online,9974.0
T00620812,2025-04-04,FY25-26,Q1,Apr-25,1,2025,4,C022330,AmEx,Membership Rewards,Affluent,Kolkata,West Bengal,Luxury Retail,Rolex Boutique,POS,8686.0
T00613982,2026-03-21,FY25-26,Q4,Mar-26,12,2026,3,C022081,AmEx,Platinum,Premium,Delhi,Delhi,Travel,Akbar Travels,POS,17478.0
T00160603,2025-09-08,FY25-26,Q2,Sep-25,6,2025,9,C005793,AmEx,Membership Rewards,Upper Middle,Mumbai,Maharashtra,E-commerce,Nykaa,Online,1130.0
T00506351,2026-03-22,FY25-26,Q4,Mar-26,12,2026,3,C018207,AmEx,Platinum,Premium,Hyderabad,Telangana,Grocery,Blinkit,Online,1060.0
T00728980,2026-02-24,FY25-26,Q4,Feb-26,11,2026,2,C026211,AmEx,Gold,Upper Middle,Bengaluru,Karnataka,Grocery,Blinkit,POS,392.0
T00246194,2025-12-10,FY25-26,Q3,Dec-25,9,2025,12,C008883,AmEx,Platinum,Affluent,Gurugram,Haryana,Luxury Retail,Tata CLiQ Luxury,POS,12835.0
T00589102,2025-09-13,FY25-26,Q2,Sep-25,6,2025,9,C021183,AmEx,Gold,Affluent,Ahmedabad,Gujarat,Grocery,Nature's Basket,POS,288.0
T00824322,2025-08-05,FY25-26,Q2,Aug-25,5,2025,8,C029639,AmEx,Travel Platinum,Affluent,Mumbai,Maharashtra,Electronics,Apple India,Online,4790.0
T00874539,2025-11-12,FY25-26,Q3,Nov-25,8,2025,11,C031445,AmEx,Membership Rewards,Affluent,Chennai,Tamil Nadu,Dining,Mainland China,POS,1928.0
T00282412,2026-02-17,FY25-26,Q4,Feb-26,11,2026,2,C010174,AmEx,Corporate,Affluent,Gurugram,Haryana,Dining,Zomato Dining,Online,2252.0
T00491700,2026-03-01,FY25-26,Q4,Mar-26,12,2026,3,C017686,AmEx,Gold,Mass Affluent,Bengaluru,Karnataka,Travel,IRCTC,POS,5069.0
T00108334,2025-07-04,FY25-26,Q2,Jul-25,4,2025,7,C003899,AmEx,Membership Rewards,Premium,Mumbai,Maharashtra,Luxury Retail,Tata CLiQ Luxury,POS,4861.0
T00370309,2025-10-30,FY25-26,Q3,Oct-25,7,2025,10,C013315,AmEx,Gold,Affluent,Chennai,Tamil Nadu,Electronics,Reliance Digital,Online,16829.0
T00110293,2025-06-28,FY25-26,Q1,Jun-25,3,2025,6,C003969,AmEx,SmartEarn,Upper Middle,Bengaluru,Karnataka,Hotels,Marriott,Online,2148.0
T00627960,2025-11-01,FY25-26,Q3,Nov-25,8,2025,11,C022583,AmEx,Platinum,Premium,Mumbai,Maharashtra,Healthcare,Apollo Hospitals,POS,1798.0
T00063482,2025-05-19,FY25-26,Q1,May-25,2,2025,5,C002288,AmEx,Membership Rewards,Upper Middle,Chennai,Tamil Nadu,Grocery,Reliance Fresh,POS,236.0
T00404346,2025-04-24,FY25-26,Q1,Apr-25,1,2025,4,C014537,AmEx,Platinum,Premium,Bengaluru,Karnataka,Dining,Mainland China,POS,3532.0
T00463799,2025-06-01,FY25-26,Q1,Jun-25,3,2025,6,C016691,AmEx,Travel Platinum,Affluent,Delhi,Delhi,Luxury Retail,Sephora,POS,3254.0
T00323762,2026-03-23,FY25-26,Q4,Mar-26,12,2026,3,C011645,AmEx,Platinum,Affluent,Delhi,Delhi,Hotels,ITC Hotels,Online,12186.0
T00220955,2025-07-12,FY25-26,Q2,Jul-25,4,2025,7,C007977,AmEx,Membership Rewards,Affluent,Kolkata,West Bengal,Hotels,Taj Hotels,Online,1188.0
T00800622,2025-05-26,FY25-26,Q1,May-25,2,2025,5,C028785,AmEx,Membership Rewards,Upper Middle,Chennai,Tamil Nadu,E-commerce,Myntra,Online,1350.0
T00680771,2026-03-22,FY25-26,Q4,Mar-26,12,2026,3,C024483,AmEx,Travel Platinum,Premium,Delhi,Delhi,Education,UpGrad,Online,4502.0
T00817965,2025-10-10,FY25-26,Q3,Oct-25,7,2025,10,C029413,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Dining,Zomato Dining,POS,1036.0
T00589010,2025-11-14,FY25-26,Q3,Nov-25,8,2025,11,C021180,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Healthcare,Apollo Pharmacy,Online,1147.0
T00089597,2025-05-31,FY25-26,Q1,May-25,2,2025,5,C003225,AmEx,SmartEarn,Upper Middle,Mumbai,Maharashtra,Grocery,BigBasket,POS,272.0
T00436917,2025-06-09,FY25-26,Q1,Jun-25,3,2025,6,C015714,AmEx,SmartEarn,Premium,Ahmedabad,Gujarat,Luxury Retail,Shoppers Stop,POS,5522.0
T00382090,2025-12-30,FY25-26,Q3,Dec-25,9,2025,12,C013739,AmEx,SmartEarn,Premium,Delhi,Delhi,Dining,Swiggy Dineout,Online,456.0
T00286197,2025-04-04,FY25-26,Q1,Apr-25,1,2025,4,C010311,AmEx,Corporate,Premium,Jaipur,Rajasthan,Dining,Mainland China,POS,2584.0
T00343184,2025-12-18,FY25-26,Q3,Dec-25,9,2025,12,C012345,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Grocery,Blinkit,POS,2404.0
T00548091,2025-10-27,FY25-26,Q3,Oct-25,7,2025,10,C019715,AmEx,Gold,Premium,Delhi,Delhi,Grocery,Reliance Fresh,POS,1964.0
T00157551,2026-03-18,FY25-26,Q4,Mar-26,12,2026,3,C005680,AmEx,Platinum,Premium,Hyderabad,Telangana,Grocery,Nature's Basket,Online,484.0
T00828471,2025-11-28,FY25-26,Q3,Nov-25,8,2025,11,C029785,AmEx,Membership Rewards,Affluent,Delhi,Delhi,Electronics,Apple India,POS,1608.0
T00443315,2025-12-18,FY25-26,Q3,Dec-25,9,2025,12,C015949,AmEx,SmartEarn,Affluent,Bengaluru,Karnataka,Fuel,HPCL,POS,624.0
T00248727,2025-08-26,FY25-26,Q2,Aug-25,5,2025,8,C008972,AmEx,Gold,Affluent,Mumbai,Maharashtra,Dining,Swiggy Dineout,Online,804.0
T00245962,2025-12-02,FY25-26,Q3,Dec-25,9,2025,12,C008875,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Dining,Barbeque Nation,POS,3560.0
T00213757,2025-11-06,FY25-26,Q3,Nov-25,8,2025,11,C007711,AmEx,Platinum,Upper Middle,Gurugram,Haryana,Fuel,BPCL,POS,1332.0
T00264918,2025-06-03,FY25-26,Q1,Jun-25,3,2025,6,C009547,AmEx,Gold,Premium,Delhi,Delhi,Dining,Swiggy Dineout,POS,1528.0
T00233929,2025-06-11,FY25-26,Q1,Jun-25,3,2025,6,C008448,AmEx,Membership Rewards,Affluent,Mumbai,Maharashtra,E-commerce,Nykaa,Online,1577.0
T00296453,2026-02-03,FY25-26,Q4,Feb-26,11,2026,2,C010674,AmEx,Travel Platinum,Affluent,Pune,Maharashtra,E-commerce,Amazon India,Online,598.0
T00290999,2025-09-27,FY25-26,Q2,Sep-25,6,2025,9,C010486,AmEx,Platinum,Upper Middle,Mumbai,Maharashtra,Dining,Mainland China,POS,1568.0
T00304939,2025-08-07,FY25-26,Q2,Aug-25,5,2025,8,C010980,AmEx,Membership Rewards,Premium,Hyderabad,Telangana,Grocery,Nature's Basket,POS,1316.0
T00149318,2025-04-17,FY25-26,Q1,Apr-25,1,2025,4,C005384,AmEx,Travel Platinum,Upper Middle,Hyderabad,Telangana,E-commerce,Myntra,Online,7031.0
T00738324,2025-07-10,FY25-26,Q2,Jul-25,4,2025,7,C026543,AmEx,Membership Rewards,Upper Middle,Kolkata,West Bengal,Travel,IndiGo,Online,9894.0
T00701853,2025-04-09,FY25-26,Q1,Apr-25,1,2025,4,C025251,AmEx,Gold,Affluent,Bengaluru,Karnataka,Dining,Swiggy Dineout,Online,3648.0
T00695419,2026-02-18,FY25-26,Q4,Feb-26,11,2026,2,C025014,AmEx,Gold,Premium,Delhi,Delhi,Travel,Air India,Online,9741.0
T00351746,2025-05-07,FY25-26,Q1,May-25,2,2025,5,C012657,AmEx,Corporate,Affluent,Bengaluru,Karnataka,E-commerce,Nykaa,Online,12636.0
T00367702,2026-03-28,FY25-26,Q4,Mar-26,12,2026,3,C013223,AmEx,Membership Rewards,Affluent,Bengaluru,Karnataka,Travel,Akbar Travels,POS,33632.0
T00324856,2025-12-07,FY25-26,Q3,Dec-25,9,2025,12,C011682,AmEx,Travel Platinum,Affluent,Delhi,Delhi,Travel,IRCTC,Online,33581.0
T00535077,2025-04-11,FY25-26,Q1,Apr-25,1,2025,4,C019247,AmEx,Gold,Upper Middle,Mumbai,Maharashtra,Luxury Retail,Lifestyle,POS,890.0
T00296374,2025-05-17,FY25-26,Q1,May-25,2,2025,5,C010672,AmEx,Platinum,Upper Middle,Delhi,Delhi,E-commerce,Myntra,POS,3244.0
T00407430,2026-02-22,FY25-26,Q4,Feb-26,11,2026,2,C014647,AmEx,Gold,Affluent,Delhi,Delhi,Travel,IndiGo,POS,7526.0
T00717919,2025-12-28,FY25-26,Q3,Dec-25,9,2025,12,C025822,AmEx,Membership Rewards,Affluent,Ahmedabad,Gujarat,Dining,Barbeque Nation,POS,2324.0
T00572149,2025-10-25,FY25-26,Q3,Oct-25,7,2025,10,C020568,AmEx,Travel Platinum,Premium,Mumbai,Maharashtra,E-commerce,Nykaa,Online,6343.0
T00016068,2026-03-10,FY25-26,Q4,Mar-26,12,2026,3,C000584,AmEx,Membership Rewards,Affluent,Pune,Maharashtra,Luxury Retail,Tata CLiQ Luxury,POS,6059.0
T00638847,2025-09-02,FY25-26,Q2,Sep-25,6,2025,9,C022978,AmEx,SmartEarn,Affluent,Ahmedabad,Gujarat,Dining,Zomato Dining,POS,1068.0
T00203023,2025-10-07,FY25-26,Q3,Oct-25,7,2025,10,C007319,AmEx,Platinum,Affluent,Kolkata,West Bengal,Travel,Air India,Online,3507.0
T00240233,2026-01-21,FY25-26,Q4,Jan-26,10,2026,1,C008674,AmEx,Travel Platinum,Affluent,Mumbai,Maharashtra,E-commerce,Flipkart,Online,1184.0
T00137208,2025-09-15,FY25-26,Q2,Sep-25,6,2025,9,C004942,AmEx,Travel Platinum,Premium,Mumbai,Maharashtra,Grocery,Reliance Fresh,POS,672.0
T00503784,2025-07-23,FY25-26,Q2,Jul-25,4,2025,7,C018118,AmEx,Membership Rewards,Upper Middle,Gurugram,Haryana,Dining,Starbucks,POS,1412.0
T00744513,2025-06-22,FY25-26,Q1,Jun-25,3,2025,6,C026763,AmEx,Platinum,Premium,Gurugram,Haryana,Hotels,Marriott,Online,9228.0
T00126951,2025-05-21,FY25-26,Q1,May-25,2,2025,5,C004573,AmEx,SmartEarn,Affluent,Bengaluru,Karnataka,Travel,Akbar Travels,POS,3155.0
T00775267,2025-05-31,FY25-26,Q1,May-25,2,2025,5,C027862,AmEx,Platinum,Premium,Hyderabad,Telangana,Grocery,Nature's Basket,Online,1712.0
T00280132,2025-06-07,FY25-26,Q1,Jun-25,3,2025,6,C010095,AmEx,Platinum,Upper Middle,Delhi,Delhi,Dining,Barbeque Nation,POS,1176.0
T00458021,2025-04-03,FY25-26,Q1,Apr-25,1,2025,4,C016482,AmEx,Platinum,Affluent,Jaipur,Rajasthan,Travel,IRCTC,POS,2170.0
T00273330,2025-11-13,FY25-26,Q3,Nov-25,8,2025,11,C009854,AmEx,SmartEarn,Affluent,Delhi,Delhi,E-commerce,Amazon India,Online,1102.0
T00020773,2026-02-11,FY25-26,Q4,Feb-26,11,2026,2,C000750,AmEx,Gold,Upper Middle,Mumbai,Maharashtra,Travel,Yatra,POS,7418.0
T00194762,2025-09-11,FY25-26,Q2,Sep-25,6,2025,9,C007025,AmEx,Travel Platinum,Premium,Mumbai,Maharashtra,Electronics,Reliance Digital,POS,11227.0
T00512367,2025-12-22,FY25-26,Q3,Dec-25,9,2025,12,C018426,AmEx,Membership Rewards,Affluent,Bengaluru,Karnataka,Electronics,Apple India,POS,19517.0
T00334258,2025-09-29,FY25-26,Q2,Sep-25,6,2025,9,C012023,AmEx,SmartEarn,Premium,Hyderabad,Telangana,E-commerce,Flipkart,Online,2232.0
T00220290,2025-06-20,FY25-26,Q1,Jun-25,3,2025,6,C007952,AmEx,Gold,Affluent,Bengaluru,Karnataka,Luxury Retail,Sephora,POS,3276.0
T00837162,2026-02-01,FY25-26,Q4,Feb-26,11,2026,2,C030095,AmEx,SmartEarn,Affluent,Delhi,Delhi,Hotels,OYO Premium,Online,7692.0
T00564995,2025-06-03,FY25-26,Q1,Jun-25,3,2025,6,C020310,AmEx,Gold,Affluent,Mumbai,Maharashtra,Luxury Retail,Sephora,POS,6395.0
T00601430,2025-11-07,FY25-26,Q3,Nov-25,8,2025,11,C021625,AmEx,Membership Rewards,Premium,Bengaluru,Karnataka,Entertainment,BookMyShow,POS,1460.0
T00322090,2026-03-21,FY25-26,Q4,Mar-26,12,2026,3,C011586,AmEx,Travel Platinum,Affluent,Bengaluru,Karnataka,Grocery,Blinkit,POS,824.0
T00532387,2025-11-13,FY25-26,Q3,Nov-25,8,2025,11,C019151,AmEx,Gold,Premium,Mumbai,Maharashtra,Education,UpGrad,Online,6294.0
T00174678,2025-07-09,FY25-26,Q2,Jul-25,4,2025,7,C006297,AmEx,Platinum,Premium,Mumbai,Maharashtra,Education,Byju's,Online,5359.0
T00790729,2025-10-13,FY25-26,Q3,Oct-25,7,2025,10,C028425,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Fuel,Shell,POS,276.0
T00440322,2025-08-10,FY25-26,Q2,Aug-25,5,2025,8,C015840,AmEx,Travel Platinum,Affluent,Kolkata,West Bengal,Grocery,Reliance Fresh,Online,1456.0
T00091274,2025-12-25,FY25-26,Q3,Dec-25,9,2025,12,C003286,AmEx,SmartEarn,Upper Middle,Bengaluru,Karnataka,Dining,Starbucks,POS,712.0
T00220349,2025-10-20,FY25-26,Q3,Oct-25,7,2025,10,C007954,AmEx,Platinum,Premium,Hyderabad,Telangana,Education,Byju's,Online,8336.0
T00462553,2025-09-23,FY25-26,Q2,Sep-25,6,2025,9,C016643,AmEx,SmartEarn,Upper Middle,Delhi,Delhi,Fuel,IndianOil,POS,548.0
T00115999,2025-12-30,FY25-26,Q3,Dec-25,9,2025,12,C004175,AmEx,SmartEarn,Upper Middle,Gurugram,Haryana,Travel,IndiGo,POS,4870.0
T00660465,2025-07-13,FY25-26,Q2,Jul-25,4,2025,7,C023748,AmEx,SmartEarn,Affluent,Mumbai,Maharashtra,Travel,IRCTC,Online,2458.0
T00344931,2025-07-15,FY25-26,Q2,Jul-25,4,2025,7,C012408,AmEx,SmartEarn,Premium,Delhi,Delhi,Healthcare,Practo,POS,1102.0
T00352326,2025-11-29,FY25-26,Q3,Nov-25,8,2025,11,C012677,AmEx,Corporate,Affluent,Bengaluru,Karnataka,Dining,Zomato Dining,POS,2480.0
T00414766,2025-09-26,FY25-26,Q2,Sep-25,6,2025,9,C014910,AmEx,Platinum,Premium,Bengaluru,Karnataka,E-commerce,Nykaa,Online,2830.0
T00109745,2026-02-07,FY25-26,Q4,Feb-26,11,2026,2,C003950,AmEx,Platinum,Upper Middle,Mumbai,Maharashtra,Travel,MakeMyTrip,Online,17837.0
T00501104,2025-09-26,FY25-26,Q2,Sep-25,6,2025,9,C018019,AmEx,Corporate,Upper Middle,Mumbai,Maharashtra,Luxury Retail,Shoppers Stop,POS,3578.0
T00812496,2025-08-22,FY25-26,Q2,Aug-25,5,2025,8,C029215,AmEx,SmartEarn,Upper Middle,Delhi,Delhi,Travel,Yatra,POS,11437.0
T00292680,2025-10-13,FY25-26,Q3,Oct-25,7,2025,10,C010545,AmEx,Membership Rewards,Premium,Bengaluru,Karnataka,Dining,Barbeque Nation,Online,4284.0
T00645593,2026-01-02,FY25-26,Q4,Jan-26,10,2026,1,C023221,AmEx,SmartEarn,Affluent,Chennai,Tamil Nadu,Dining,Starbucks,POS,436.0
T00773547,2025-10-24,FY25-26,Q3,Oct-25,7,2025,10,C027799,AmEx,Platinum,Affluent,Mumbai,Maharashtra,Hotels,OYO Premium,Online,3294.0
T00769972,2025-08-27,FY25-26,Q2,Aug-25,5,2025,8,C027671,AmEx,Membership Rewards,Premium,Mumbai,Maharashtra,Luxury Retail,Sephora,POS,3606.0
T00578258,2025-04-21,FY25-26,Q1,Apr-25,1,2025,4,C020793,AmEx,SmartEarn,Upper Middle,Delhi,Delhi,Travel,MakeMyTrip,POS,8851.0
T00844040,2025-11-15,FY25-26,Q3,Nov-25,8,2025,11,C030344,AmEx,Gold,Premium,Mumbai,Maharashtra,E-commerce,Myntra,Online,4061.0
T00672238,2025-06-28,FY25-26,Q1,Jun-25,3,2025,6,C024169,AmEx,Corporate,Premium,Bengaluru,Karnataka,Travel,Akbar Travels,POS,12166.0
